Date,Flow,Flag
8/8/2014,85.2,A
8/9/2014,81.5,A
8/10/2014,80.5,A
8/11/2014,79.2,A
8/12/2014,79.3,A
8/13/2014,81.3,A
8/14/2014,99.8,A
8/15/2014,96.5,A
8/16/2014,83.1,A
8/17/2014,79.1,A
8/18/2014,74.4,A
8/19/2014,74.1,A
8/20/2014,82.6,A
8/21/2014,80.4,A
8/22/2014,84.3,A
8/23/2014,128,A
8/24/2014,136,A
8/25/2014,105,A
8/26/2014,98.2,A
8/27/2014,146,A
8/28/2014,184,A
8/29/2014,151,A
8/30/2014,130,A
8/31/2014,124,A
9/1/2014,115,A
9/2/2014,113,A
9/3/2014,113,A
9/4/2014,109,A
9/5/2014,109,A
9/6/2014,100,A
9/7/2014,95.6,A
9/8/2014,94,A
9/9/2014,135,A
9/10/2014,149,A
9/11/2014,114,A
9/12/2014,109,A
9/13/2014,108,A
9/14/2014,109,A
9/15/2014,106,A
9/16/2014,105,A
9/17/2014,105,A
9/18/2014,99.6,A
9/19/2014,95.2,A
9/20/2014,94.4,A
9/21/2014,98.4,A
9/22/2014,115,A
9/23/2014,113,A
9/24/2014,106,A
9/25/2014,104,A
9/26/2014,102,A
9/27/2014,103,A
9/28/2014,167,A
9/29/2014,167,A
9/30/2014,147,A
10/1/2014,233,A
10/2/2014,164,A
10/3/2014,133,A
10/4/2014,126,A
10/5/2014,120,A
10/6/2014,118,A
10/7/2014,115,A
10/8/2014,113,A
10/9/2014,114,A
10/10/2014,121,A
10/11/2014,119,A
10/12/2014,120,A
10/13/2014,120,A
10/14/2014,117,A
10/15/2014,117,A
10/16/2014,116,A
10/17/2014,114,A
10/18/2014,113,A
10/19/2014,111,A
10/20/2014,111,A
10/21/2014,111,A
10/22/2014,113,A
10/23/2014,110,A
10/24/2014,109,A
10/25/2014,107,A
10/26/2014,106,A
10/27/2014,104,A
10/28/2014,102,A
10/29/2014,104,A
10/30/2014,103,A
10/31/2014,104,A
11/1/2014,104,A
11/2/2014,105,A
11/3/2014,116,A
11/4/2014,115,A
11/5/2014,106,A
11/6/2014,106,A
11/7/2014,107,A
11/8/2014,107,A
11/9/2014,106,A
11/10/2014,105,A
11/11/2014,111,A
11/12/2014,117,A
11/13/2014,97.9,A
11/14/2014,102,A
11/15/2014,109,A
11/16/2014,98.5,A
11/17/2014,81.6,A:e
11/18/2014,88,A:e
11/19/2014,99.3,A
11/20/2014,101,A
11/21/2014,104,A
11/22/2014,100,A
11/23/2014,107,A
11/24/2014,97.6,A
11/25/2014,94,A:e
11/26/2014,104,A
11/27/2014,101,A
11/28/2014,103,A
11/29/2014,99,A
11/30/2014,101,A
12/1/2014,98.2,A
12/2/2014,94.7,A
12/3/2014,98.1,A
12/4/2014,98.3,A
12/5/2014,99,A
12/6/2014,96.4,A
12/7/2014,94.7,A
12/8/2014,93.8,A
12/9/2014,85,A
12/10/2014,78.8,A:e
12/11/2014,80.1,A:e
12/12/2014,91.9,A:e
12/13/2014,96.5,A
12/14/2014,103,A
12/15/2014,96.6,A
12/16/2014,83.8,A
12/17/2014,96.2,A
12/18/2014,97.6,A
12/19/2014,88.2,A
12/20/2014,83.8,A
12/21/2014,96.2,A
12/22/2014,99,A
12/23/2014,87,A
12/24/2014,75.9,A:e
12/25/2014,88.3,A:e
12/26/2014,90.8,A
12/27/2014,84.8,A:e
12/28/2014,77.4,A:e
12/29/2014,85.9,A:e
12/30/2014,84.5,A:e
12/31/2014,75.1,A:e
1/1/2015,75.2,A:e
1/2/2015,79.1,A:e
1/3/2015,81.7,A:e
1/4/2015,84.6,A:e
1/5/2015,88,A:e
1/6/2015,88.3,A:e
1/7/2015,89,A:e
1/8/2015,88.6,A:e
1/9/2015,88.5,A:e
1/10/2015,88.9,A:e
1/11/2015,87.8,A:e
1/12/2015,86,A:e
1/13/2015,89.6,A:e
1/14/2015,88.4,A
1/15/2015,80.3,A
1/16/2015,81.3,A
1/17/2015,83.6,A
1/18/2015,79.5,A:e
1/19/2015,80.1,A:e
1/20/2015,81.3,A
1/21/2015,79.1,A
1/22/2015,69.9,A:e
1/23/2015,69.6,A:e
1/24/2015,80.6,A:e
1/25/2015,80.3,A:e
1/26/2015,79.6,A
1/27/2015,80.8,A
1/28/2015,82.4,A
1/29/2015,83.6,A
1/30/2015,82.8,A
1/31/2015,100,A
2/1/2015,84.1,A
2/2/2015,83.3,A
2/3/2015,81.3,A
2/4/2015,83.8,A
2/5/2015,84.6,A
2/6/2015,83.5,A
2/7/2015,86.1,A
2/8/2015,90.2,A
2/9/2015,89.8,A
2/10/2015,93.3,A
2/11/2015,90.2,A
2/12/2015,85.7,A
2/13/2015,84.8,A
2/14/2015,86.2,A
2/15/2015,86.2,A
2/16/2015,83.1,A
2/17/2015,69.6,A:e
2/18/2015,71.9,A:e
2/19/2015,80.7,A
2/20/2015,86.4,A
2/21/2015,81.3,A
2/22/2015,74.4,A
2/23/2015,77.8,A
2/24/2015,80.2,A
2/25/2015,86.6,A
2/26/2015,79.3,A
2/27/2015,84.5,A
2/28/2015,71.8,A
3/1/2015,82.7,A
3/2/2015,95,A
3/3/2015,104,A
3/4/2015,85.3,A
3/5/2015,66.3,A
3/6/2015,76.1,A
3/7/2015,79.3,A
3/8/2015,79.2,A
3/9/2015,78.8,A
3/10/2015,77.6,A
3/11/2015,77.1,A
3/12/2015,78,A
3/13/2015,77.7,A
3/14/2015,79.6,A
3/15/2015,83.3,A
3/16/2015,91.1,A
3/17/2015,100,A
3/18/2015,117,A
3/19/2015,123,A
3/20/2015,115,A
3/21/2015,113,A
3/22/2015,114,A
3/23/2015,111,A
3/24/2015,115,A
3/25/2015,108,A
3/26/2015,95,A
3/27/2015,88.9,A
3/28/2015,90.9,A
3/29/2015,108,A
3/30/2015,113,A
3/31/2015,115,A
4/1/2015,112,A
4/2/2015,106,A
4/3/2015,98.1,A
4/4/2015,88.5,A
4/5/2015,82.1,A
4/6/2015,78.7,A
4/7/2015,73.4,A
4/8/2015,73.8,A
4/9/2015,76.8,A
4/10/2015,72.1,A
4/11/2015,69.1,A
4/12/2015,67.1,A
4/13/2015,69,A
4/14/2015,70,A
4/15/2015,82.2,A
4/16/2015,88.1,A
4/17/2015,99.7,A
4/18/2015,115,A
4/19/2015,101,A
4/20/2015,114,A
4/21/2015,114,A
4/22/2015,129,A
4/23/2015,119,A
4/24/2015,108,A
4/25/2015,110,A
4/26/2015,122,A
4/27/2015,124,A
4/28/2015,116,A
4/29/2015,114,A
4/30/2015,134,A
5/1/2015,160,A
5/2/2015,163,A
5/3/2015,158,A
5/4/2015,164,A
5/5/2015,170,A
5/6/2015,372,A
5/7/2015,460,A
5/8/2015,341,A
5/9/2015,332,A
5/10/2015,326,A
5/11/2015,301,A
5/12/2015,317,A
5/13/2015,293,A
5/14/2015,270,A
5/15/2015,284,A
5/16/2015,274,A
5/17/2015,247,A
5/18/2015,231,A
5/19/2015,347,A
5/20/2015,358,A
5/21/2015,311,A
5/22/2015,331,A
5/23/2015,349,A
5/24/2015,309,A
5/25/2015,387,A
5/26/2015,352,A
5/27/2015,352,A
5/28/2015,375,A
5/29/2015,378,A
5/30/2015,380,A
5/31/2015,417,A
6/1/2015,548,A
6/2/2015,847,A
6/3/2015,1050,A
6/4/2015,989,A
6/5/2015,886,A
6/6/2015,817,A
6/7/2015,764,A
6/8/2015,678,A
6/9/2015,627,A
6/10/2015,701,A
6/11/2015,1030,A
6/12/2015,1170,A
6/13/2015,771,A
6/14/2015,600,A
6/15/2015,517,A
6/16/2015,534,A
6/17/2015,511,A
6/18/2015,396,A
6/19/2015,307,A
6/20/2015,246,A
6/21/2015,214,A
6/22/2015,184,A
6/23/2015,158,A
6/24/2015,140,A
6/25/2015,135,A
6/26/2015,131,A
6/27/2015,121,A
6/28/2015,114,A
6/29/2015,108,A
6/30/2015,102,A
7/1/2015,96.5,A
7/2/2015,92.2,A
7/3/2015,89.6,A
7/4/2015,89.2,A
7/5/2015,96,A
7/6/2015,116,A
7/7/2015,114,A
7/8/2015,219,A
7/9/2015,194,A
7/10/2015,199,A
7/11/2015,149,A
7/12/2015,138,A
7/13/2015,108,A
7/14/2015,93.2,A
7/15/2015,97.2,A
7/16/2015,111,A
7/17/2015,104,A
7/18/2015,101,A
7/19/2015,104,A
7/20/2015,111,A
7/21/2015,130,A
7/22/2015,305,A
7/23/2015,175,A
7/24/2015,129,A
7/25/2015,112,A
7/26/2015,105,A
7/27/2015,95.6,A
7/28/2015,87.4,A
7/29/2015,80.3,A
7/30/2015,79.3,A
7/31/2015,79.5,A
8/1/2015,77.8,A
8/2/2015,79,A
8/3/2015,91.9,A
8/4/2015,94,A
8/5/2015,88.1,A
8/6/2015,74.5,A
8/7/2015,73.3,A
8/8/2015,83,A
8/9/2015,81.1,A
8/10/2015,78.1,A
8/11/2015,78,A
8/12/2015,82.6,A
8/13/2015,78.9,A
8/14/2015,75.8,A
8/15/2015,74.2,A
8/16/2015,72.4,A
8/17/2015,70.3,A
8/18/2015,71.2,A
8/19/2015,71.7,A
8/20/2015,70.7,A
8/21/2015,67.1,A
8/22/2015,67.4,A
8/23/2015,70.5,A
8/24/2015,70,A
8/25/2015,67.6,A
8/26/2015,68.5,A
8/27/2015,116,A
8/28/2015,118,A
8/29/2015,92.7,A
8/30/2015,88.1,A
8/31/2015,122,A
9/1/2015,108,A
9/2/2015,100,A
9/3/2015,101,A
9/4/2015,107,A
9/5/2015,124,A
9/6/2015,115,A
9/7/2015,120,A
9/8/2015,118,A
9/9/2015,109,A
9/10/2015,103,A
9/11/2015,99.9,A
9/12/2015,99.8,A
9/13/2015,96.3,A
9/14/2015,99.2,A
9/15/2015,131,A
9/16/2015,142,A
9/17/2015,135,A
9/18/2015,116,A
9/19/2015,113,A
9/20/2015,108,A
9/21/2015,104,A
9/22/2015,103,A
9/23/2015,107,A
9/24/2015,108,A
9/25/2015,107,A
9/26/2015,101,A
9/27/2015,98.4,A
9/28/2015,96.9,A
9/29/2015,96.5,A
9/30/2015,95.5,A
10/1/2015,87.8,A
10/2/2015,79.7,A
10/3/2015,80.7,A
10/4/2015,81.6,A
10/5/2015,82.6,A
10/6/2015,87.7,A
10/7/2015,85.4,A
10/8/2015,82.7,A
10/9/2015,81.8,A
10/10/2015,82.7,A
10/11/2015,83.3,A
10/12/2015,82.8,A
10/13/2015,83.1,A
10/14/2015,83.6,A
10/15/2015,83.3,A
10/16/2015,83.9,A
10/17/2015,84.6,A
10/18/2015,87.5,A
10/19/2015,94.8,A
10/20/2015,119,A
10/21/2015,114,A
10/22/2015,146,A
10/23/2015,140,A
10/24/2015,122,A
10/25/2015,113,A
10/26/2015,151,A
10/27/2015,135,A
10/28/2015,109,A
10/29/2015,103,A
10/30/2015,105,A
10/31/2015,101,A
11/1/2015,97.4,A
11/2/2015,94.7,A
11/3/2015,92.9,A
11/4/2015,134,A
11/5/2015,133,A
11/6/2015,116,A
11/7/2015,104,A
11/8/2015,99.2,A
11/9/2015,105,A
11/10/2015,107,A
11/11/2015,114,A
11/12/2015,101,A
11/13/2015,97,A
11/14/2015,99.1,A
11/15/2015,99.1,A
11/16/2015,117,A
11/17/2015,110,A
11/18/2015,103,A
11/19/2015,99.9,A
11/20/2015,102,A
11/21/2015,93.7,A
11/22/2015,83.6,A:e
11/23/2015,90.7,A:e
11/24/2015,94.8,A
11/25/2015,98.5,A
11/26/2015,96.6,A
11/27/2015,89,A
11/28/2015,96.7,A
11/29/2015,94.2,A
11/30/2015,94.4,A
12/1/2015,84.2,A:e
12/2/2015,73.8,A:e
12/3/2015,89.9,A:e
12/4/2015,88.2,A:e
12/5/2015,89.1,A
12/6/2015,84.1,A
12/7/2015,84.1,A
12/8/2015,84.9,A
12/9/2015,85.2,A
12/10/2015,86.4,A
12/11/2015,88.6,A
12/12/2015,93,A
12/13/2015,85.1,A
12/14/2015,87.5,A
12/15/2015,89.5,A
12/16/2015,80.3,A:e
12/17/2015,81.3,A:e
12/18/2015,84.7,A:e
12/19/2015,85.4,A:e
12/20/2015,88,A:e
12/21/2015,87,A:e
12/22/2015,90,A:e
12/23/2015,89,A:e
12/24/2015,68,A:e
12/25/2015,90,A:e
12/26/2015,84.5,A:e
12/27/2015,65.9,A:e
12/28/2015,74.7,A:e
12/29/2015,85.9,A:e
12/30/2015,80.8,A:e
12/31/2015,75.2,A:e
1/1/2016,66.4,A:e
1/2/2016,69.6,A:e
1/3/2016,79.5,A:e
1/4/2016,85.2,A:e
1/5/2016,87.6,A:e
1/6/2016,88,A:e
1/7/2016,88.4,A:e
1/8/2016,83.8,A:e
1/9/2016,84.8,A:e
1/10/2016,77.2,A:e
1/11/2016,64.3,A:e
1/12/2016,61.2,A:e
1/13/2016,68.3,A:e
1/14/2016,71.5,A:e
1/15/2016,72.9,A:e
1/16/2016,70,A:e
1/17/2016,72.9,A:e
1/18/2016,70.9,A:e
1/19/2016,71.5,A:e
1/20/2016,70.3,A:e
1/21/2016,65.3,A:e
1/22/2016,66.2,A:e
1/23/2016,74.5,A:e
1/24/2016,77,A:e
1/25/2016,74.8,A:e
1/26/2016,66.7,A:e
1/27/2016,74.2,A:e
1/28/2016,82.7,A:e
1/29/2016,87.9,A:e
1/30/2016,87.2,A:e
1/31/2016,88.3,A:e
2/1/2016,87.2,A:e
2/2/2016,86.1,A:e
2/3/2016,75.5,A:e
2/4/2016,62.8,A:e
2/5/2016,81,A:e
2/6/2016,73.4,A:e
2/7/2016,79.5,A:e
2/8/2016,77.3,A:e
2/9/2016,80.3,A:e
2/10/2016,81,A:e
2/11/2016,82.6,A
2/12/2016,84.3,A
2/13/2016,87.6,A
2/14/2016,86.5,A
2/15/2016,85.9,A
2/16/2016,93.3,A
2/17/2016,94,A
2/18/2016,164,A
2/19/2016,149,A
2/20/2016,124,A
2/21/2016,119,A
2/22/2016,112,A
2/23/2016,104,A
2/24/2016,89.2,A
2/25/2016,92.7,A
2/26/2016,98,A
2/27/2016,102,A
2/28/2016,104,A
2/29/2016,105,A
3/1/2016,109,A
3/2/2016,109,A
3/3/2016,109,A
3/4/2016,113,A
3/5/2016,116,A
3/6/2016,129,A
3/7/2016,129,A
3/8/2016,107,A
3/9/2016,101,A
3/10/2016,95.1,A
3/11/2016,101,A
3/12/2016,118,A
3/13/2016,121,A
3/14/2016,134,A
3/15/2016,123,A
3/16/2016,114,A
3/17/2016,105,A
3/18/2016,99.4,A
3/19/2016,96.1,A
3/20/2016,94.9,A
3/21/2016,103,A
3/22/2016,114,A
3/23/2016,139,A
3/24/2016,127,A
3/25/2016,128,A
3/26/2016,113,A
3/27/2016,103,A
3/28/2016,109,A
3/29/2016,108,A
3/30/2016,107,A
3/31/2016,110,A
4/1/2016,102,A
4/2/2016,99.1,A
4/3/2016,102,A
4/4/2016,121,A
4/5/2016,154,A
4/6/2016,143,A
4/7/2016,154,A
4/8/2016,195,A
4/9/2016,239,A
4/10/2016,279,A
4/11/2016,255,A
4/12/2016,269,A
4/13/2016,288,A
4/14/2016,324,A
4/15/2016,389,A
4/16/2016,347,A
4/17/2016,287,A
4/18/2016,266,A
4/19/2016,232,A
4/20/2016,235,A
4/21/2016,274,A
4/22/2016,316,A
4/23/2016,393,A
4/24/2016,387,A
4/25/2016,397,A
4/26/2016,407,A
4/27/2016,359,A
4/28/2016,337,A
4/29/2016,339,A
4/30/2016,304,A
5/1/2016,275,A
5/2/2016,278,A
5/3/2016,271,A
5/4/2016,323,A
5/5/2016,453,A
5/6/2016,607,A
5/7/2016,772,A
5/8/2016,539,A
5/9/2016,580,A
5/10/2016,757,A
5/11/2016,702,A
5/12/2016,568,A
5/13/2016,607,A
5/14/2016,782,A
5/15/2016,1000,A
5/16/2016,1120,A
5/17/2016,878,A
5/18/2016,749,A
5/19/2016,672,A
5/20/2016,644,A
5/21/2016,952,A
5/22/2016,1000,A
5/23/2016,892,A
5/24/2016,725,A
5/25/2016,747,A
5/26/2016,676,A
5/27/2016,542,A
5/28/2016,452,A
5/29/2016,559,A
5/30/2016,695,A
5/31/2016,757,A
6/1/2016,999,A
6/2/2016,1170,A
6/3/2016,1200,A
6/4/2016,1250,A
6/5/2016,1360,A
6/6/2016,1270,A
6/7/2016,1050,A
6/8/2016,976,A
6/9/2016,862,A
6/10/2016,769,A
6/11/2016,647,A
6/12/2016,553,A
6/13/2016,476,A
6/14/2016,471,A
6/15/2016,328,A
6/16/2016,247,A
6/17/2016,201,A
6/18/2016,179,A
6/19/2016,146,A
6/20/2016,136,A
6/21/2016,125,A
6/22/2016,111,A
6/23/2016,118,A
6/24/2016,122,A
6/25/2016,111,A
6/26/2016,98.8,A
6/27/2016,97,A
6/28/2016,87.1,A
6/29/2016,87.5,A
6/30/2016,106,A
7/1/2016,146,A
7/2/2016,181,A
7/3/2016,223,A
7/4/2016,157,A
7/5/2016,178,A
7/6/2016,136,A
7/7/2016,102,A
7/8/2016,92.3,A
7/9/2016,83.5,A
7/10/2016,78.4,A
7/11/2016,74.1,A
7/12/2016,73.6,A
7/13/2016,73.6,A
7/14/2016,69.7,A
7/15/2016,67,A
7/16/2016,63.8,A
7/17/2016,61.2,A
7/18/2016,59.3,A
7/19/2016,65.4,A
7/20/2016,68.6,A
7/21/2016,76.5,A
7/22/2016,83.4,A
7/23/2016,77.2,A
7/24/2016,71.1,A
7/25/2016,67.4,A
7/26/2016,68.2,A
7/27/2016,67.1,A
7/28/2016,65.8,A
7/29/2016,66.9,A
7/30/2016,66.5,A
7/31/2016,63.4,A
8/1/2016,69,A
8/2/2016,74.9,A
8/3/2016,70.8,A
8/4/2016,70.7,A
8/5/2016,92.4,A
8/6/2016,95.4,A
8/7/2016,93.6,A
8/8/2016,94.9,A
8/9/2016,86.3,A
8/10/2016,76.1,A
8/11/2016,79.2,A
8/12/2016,74,A
8/13/2016,75.1,A
8/14/2016,70.1,A
8/15/2016,69.3,A
8/16/2016,71.3,A
8/17/2016,75.2,A
8/18/2016,76.8,A
8/19/2016,79.3,A
8/20/2016,79.5,A
8/21/2016,78.2,A
8/22/2016,76.2,A
8/23/2016,82.1,A
8/24/2016,83.2,A
8/25/2016,81.7,A
8/26/2016,95.9,A
8/27/2016,94.8,A
8/28/2016,93.8,A
8/29/2016,99.1,A
8/30/2016,98.3,A
8/31/2016,101,A
9/1/2016,102,A
9/2/2016,118,A
9/3/2016,119,A
9/4/2016,110,A
9/5/2016,103,A
9/6/2016,101,A
9/7/2016,99.7,A
9/8/2016,99.6,A
9/9/2016,92.1,A
9/10/2016,90.5,A
9/11/2016,87.5,A
9/12/2016,84.4,A
9/13/2016,87.8,A
9/14/2016,89.3,A
9/15/2016,92.6,A
9/16/2016,91.3,A
9/17/2016,87.1,A
9/18/2016,85.6,A
9/19/2016,86.2,A
9/20/2016,87.1,A
9/21/2016,88,A
9/22/2016,86.6,A
9/23/2016,123,A
9/24/2016,122,A
9/25/2016,115,A
9/26/2016,113,A
9/27/2016,113,A
9/28/2016,110,A
9/29/2016,108,A
9/30/2016,114,A
10/1/2016,115,A
10/2/2016,106,A
10/3/2016,114,A
10/4/2016,124,A
10/5/2016,115,A
10/6/2016,119,A
10/7/2016,115,A
10/8/2016,111,A
10/9/2016,109,A
10/10/2016,108,A
10/11/2016,113,A
10/12/2016,115,A
10/13/2016,113,A
10/14/2016,107,A
10/15/2016,99.7,A
10/16/2016,93.9,A
10/17/2016,92.6,A
10/18/2016,93.1,A
10/19/2016,93,A
10/20/2016,92.4,A
10/21/2016,90.2,A
10/22/2016,90.1,A
10/23/2016,89.9,A
10/24/2016,88.8,A
10/25/2016,96.8,A
10/26/2016,94.2,A
10/27/2016,90.8,A
10/28/2016,90.8,A
10/29/2016,91.9,A
10/30/2016,90.2,A
10/31/2016,89.6,A
11/1/2016,89.5,A
11/2/2016,88.5,A
11/3/2016,87.4,A
11/4/2016,87.1,A
11/5/2016,87.4,A
11/6/2016,89.6,A
11/7/2016,88,A
11/8/2016,86.1,A
11/9/2016,86.8,A
11/10/2016,87.1,A
11/11/2016,85.8,A
11/12/2016,84.7,A
11/13/2016,84.5,A
11/14/2016,83.9,A
11/15/2016,84.7,A
11/16/2016,85.5,A
11/17/2016,92.9,A
11/18/2016,88.7,A
11/19/2016,86.9,A
11/20/2016,100,A
11/21/2016,108,A
11/22/2016,136,A
11/23/2016,103,A
11/24/2016,99.6,A
11/25/2016,86.5,A
11/26/2016,89.3,A
11/27/2016,102,A
11/28/2016,98.1,A
11/29/2016,95.1,A
11/30/2016,78.2,A:e
12/1/2016,82.2,A:e
12/2/2016,91.4,A
12/3/2016,91.4,A
12/4/2016,79.5,A:e
12/5/2016,91.3,A:e
12/6/2016,81.6,A:e
12/7/2016,79.4,A:e
12/8/2016,63.9,A:e
12/9/2016,95,A:e
12/10/2016,91.3,A:e
12/11/2016,91.5,A:e
12/12/2016,90.8,A
12/13/2016,88,A
12/14/2016,88.4,A
12/15/2016,89.9,A
12/16/2016,110,A
12/17/2016,119,A
12/18/2016,72.9,A:e
12/19/2016,60.1,A:e
12/20/2016,81.8,A:e
12/21/2016,85.1,A:e
12/22/2016,89.1,A:e
12/23/2016,94,A:e
12/24/2016,92.1,A
12/25/2016,97.1,A
12/26/2016,88.6,A
12/27/2016,65.3,A:e
12/28/2016,96,A:e
12/29/2016,81.1,A:e
12/30/2016,76.8,A:e
12/31/2016,86.1,A:e
1/1/2017,83.5,A:e
1/2/2017,84.1,A:e
1/3/2017,84.2,A
1/4/2017,84,A
1/5/2017,84.3,A:e
1/6/2017,70.3,A:e
1/7/2017,55.8,A:e
1/8/2017,93.6,A:e
1/9/2017,136,A:e
1/10/2017,120,A:e
1/11/2017,107,A
1/12/2017,97.8,A
1/13/2017,93.3,A
1/14/2017,90.6,A
1/15/2017,88.3,A
1/16/2017,86.5,A
1/17/2017,77.6,A:e
1/18/2017,79.7,A:e
1/19/2017,76.7,A:e
1/20/2017,89.3,A
1/21/2017,85.2,A
1/22/2017,85.1,A
1/23/2017,89.1,A
1/24/2017,87.4,A
1/25/2017,83.7,A
1/26/2017,81.4,A
1/27/2017,51.9,A:e
1/28/2017,61.9,A:e
1/29/2017,74.4,A:e
1/30/2017,78,A:e
1/31/2017,80.2,A:e
2/1/2017,83.6,A:e
2/2/2017,84.9,A
2/3/2017,82.7,A
2/4/2017,85.3,A
2/5/2017,88.2,A
2/6/2017,89.4,A
2/7/2017,89.9,A
2/8/2017,98,A
2/9/2017,103,A
2/10/2017,114,A
2/11/2017,169,A
2/12/2017,147,A
2/13/2017,119,A
2/14/2017,105,A
2/15/2017,96.8,A
2/16/2017,96.5,A
2/17/2017,99.4,A
2/18/2017,103,A
2/19/2017,98.5,A
2/20/2017,101,A
2/21/2017,95.6,A
2/22/2017,98.7,A
2/23/2017,105,A
2/24/2017,91.1,A
2/25/2017,75.1,A:e
2/26/2017,79.9,A:e
2/27/2017,92,A
2/28/2017,95.3,A
3/1/2017,78.1,A
3/2/2017,82,A
3/3/2017,86.6,A
3/4/2017,88.3,A
3/5/2017,91.5,A
3/6/2017,84.7,A
3/7/2017,73,A
3/8/2017,88.4,A
3/9/2017,85.9,A
3/10/2017,91.6,A
3/11/2017,101,A
3/12/2017,112,A
3/13/2017,108,A
3/14/2017,104,A
3/15/2017,121,A
3/16/2017,146,A
3/17/2017,152,A
3/18/2017,165,A
3/19/2017,194,A
3/20/2017,209,A
3/21/2017,194,A
3/22/2017,198,A
3/23/2017,178,A
3/24/2017,169,A
3/25/2017,154,A
3/26/2017,148,A
3/27/2017,141,A
3/28/2017,140,A
3/29/2017,143,A
3/30/2017,134,A
3/31/2017,149,A
4/1/2017,147,A
4/2/2017,133,A
4/3/2017,137,A
4/4/2017,129,A
4/5/2017,117,A
4/6/2017,119,A
4/7/2017,121,A
4/8/2017,134,A
4/9/2017,140,A
4/10/2017,131,A
4/11/2017,124,A
4/12/2017,121,A
4/13/2017,143,A
4/14/2017,182,A
4/15/2017,197,A
4/16/2017,201,A
4/17/2017,208,A
4/18/2017,212,A
4/19/2017,254,A
4/20/2017,245,A
4/21/2017,228,A
4/22/2017,193,A
4/23/2017,164,A
4/24/2017,190,A
4/25/2017,226,A
4/26/2017,215,A
4/27/2017,192,A
4/28/2017,183,A
4/29/2017,171,A
4/30/2017,158,A
5/1/2017,145,A
5/2/2017,139,A
5/3/2017,124,A
5/4/2017,108,A
5/5/2017,120,A
5/6/2017,176,A
5/7/2017,237,A
5/8/2017,315,A
5/9/2017,270,A
5/10/2017,238,A
5/11/2017,218,A
5/12/2017,252,A
5/13/2017,452,A
5/14/2017,544,A
5/15/2017,340,A
5/16/2017,321,A
5/17/2017,240,A
5/18/2017,252,A
5/19/2017,229,A
5/20/2017,202,A
5/21/2017,191,A
5/22/2017,176,A
5/23/2017,169,A
5/24/2017,164,A
5/25/2017,209,A
5/26/2017,213,A
5/27/2017,292,A
5/28/2017,235,A
5/29/2017,222,A
5/30/2017,221,A
5/31/2017,238,A
6/1/2017,255,A
6/2/2017,388,A
6/3/2017,528,A
6/4/2017,530,A
6/5/2017,501,A
6/6/2017,447,A
6/7/2017,353,A
6/8/2017,317,A
6/9/2017,301,A
6/10/2017,273,A
6/11/2017,252,A
6/12/2017,232,A
6/13/2017,209,A
6/14/2017,153,A
6/15/2017,124,A
6/16/2017,110,A
6/17/2017,101,A
6/18/2017,92,A
6/19/2017,91,A
6/20/2017,91.8,A
6/21/2017,88.7,A
6/22/2017,82.4,A
6/23/2017,69.1,A
6/24/2017,61.7,A
6/25/2017,62.6,A
6/26/2017,62.6,A
6/27/2017,59.6,A
6/28/2017,58.5,A
6/29/2017,55.4,A
6/30/2017,52.1,A
7/1/2017,52.7,A
7/2/2017,51.1,A
7/3/2017,50.6,A
7/4/2017,51.4,A
7/5/2017,52.7,A
7/6/2017,49.7,A
7/7/2017,48.2,A
7/8/2017,49.2,A
7/9/2017,48.7,A
7/10/2017,48.8,A
7/11/2017,51.8,A
7/12/2017,84,A
7/13/2017,79,A:e
7/14/2017,75.5,A
7/15/2017,66.9,A
7/16/2017,59,A
7/17/2017,58.5,A
7/18/2017,54.9,A
7/19/2017,53.5,A
7/20/2017,62.2,A
7/21/2017,63.6,A
7/22/2017,79.1,A
7/23/2017,65.3,A
7/24/2017,57.1,A
7/25/2017,67.5,A
7/26/2017,74.7,A
7/27/2017,70.1,A
7/28/2017,82.2,A
7/29/2017,146,A
7/30/2017,90.2,A
7/31/2017,73.9,A
8/1/2017,62.5,A
8/2/2017,59.2,A
8/3/2017,61.1,A
8/4/2017,63.8,A
8/5/2017,62.6,A
8/6/2017,66.8,A
8/7/2017,61.9,A
8/8/2017,78.4,A
8/9/2017,73.6,A
8/10/2017,64.7,A
8/11/2017,61.7,A
8/12/2017,63.5,A
8/13/2017,65.3,A
8/14/2017,64.9,A
8/15/2017,63.6,A
8/16/2017,64,A
8/17/2017,60.3,A
8/18/2017,59.1,A
8/19/2017,57,A
8/20/2017,57.7,A
8/21/2017,59.2,A
8/22/2017,60.9,A
8/23/2017,73.5,A
8/24/2017,65.5,A
8/25/2017,60.8,A
8/26/2017,59.2,A
8/27/2017,56.8,A
8/28/2017,55,A
8/29/2017,54.5,A
8/30/2017,52,A
8/31/2017,52.6,A
9/1/2017,52.9,A
9/2/2017,55.8,A
9/3/2017,53.9,A
9/4/2017,55.1,A
9/5/2017,54.1,A
9/6/2017,54.6,A
9/7/2017,54.3,A
9/8/2017,55.8,A
9/9/2017,56.4,A
9/10/2017,55.2,A
9/11/2017,54.4,A
9/12/2017,54.6,A
9/13/2017,55.1,A
9/14/2017,62.1,A
9/15/2017,107,A
9/16/2017,78.8,A
9/17/2017,73.7,A
9/18/2017,71.6,A
9/19/2017,71.5,A
9/20/2017,70.6,A
9/21/2017,70,A
9/22/2017,66.9,A
9/23/2017,89.4,A
9/24/2017,97.3,A
